EVENT_NO,LAT,LONGT
16AQ7810, 36.77773,-119.78155
16AQ7809, 36.75048,-119.75444
16AQ7818, 36.77228,-119.79055
16AQ7826, 36.76928,-119.82216
16AQ7822, 36.77967,-119.79053
16AQ7832, 36.73956,-119.73634
16AQ7900, 36.80500,-119.75422
16AQ7914, 36.81575,-119.79042
16AQ7930, 36.75025,-119.82377
16AQ7961, 36.82041,-119.75415
16AQ7990, 36.77957,-119.74534
16AQ8003, 36.75743,-119.83059
16AQ8097, 36.82169,-119.88393
16AQ8164, 36.83711,-119.87900
16AQ8355, 36.71417,-119.78966
16AQ8429, 36.72139,-119.79982
16AQ8661, 36.78628,-119.88934
16AQ8863, 36.77967,-119.79053
16AQ9047, 36.78204,-119.82424
16AQ9128, 36.73593,-119.73635
16AQ9146, 36.77046,-119.77254
16AQ9157, 36.75773,-119.75447
16AQ9101, 36.74318,-119.77243
16AQ9193, 36.71415,-119.73653
16AQ9215, 36.73940,-119.69303
16AQ9224, 36.75043,-119.70015
16AQ9236, 36.73593,-119.73635
16AQ9236, 36.73593,-119.73635
16AQ9244, 36.80861,-119.75418
16AQ9257, 36.78674,-119.79955
16AQ9260, 36.84018,-119.77353
16AQ9264, 36.84091,-119.79037
16AQ9269, 36.80132,-119.79048
16AQ9281, 36.74321,-119.74998
16AQ9284, 36.73589,-119.75456
16AQ9298, 36.75039,-119.78939
16AQ9333, 36.72868,-119.73195
16AQ9383, 36.74592,-119.77253
16AQ9384, 36.74864,-119.78149
16AQ9400, 36.75772,-119.75899
16AQ9438, 36.77193,-119.84437
16AQ9470, 36.71476,-119.72279
16AQ9619, 36.81540,-119.88769
16AQ9811, 36.79410,-119.79052
16AR0032, 36.76869,-119.75447
16AR0141, 36.77572,-119.81761
16AR0224, 36.72862,-119.76363
16AR0233, 36.83730,-119.77223
16AR0257, 36.73498,-119.73636
16AR0262, 36.83869,-119.79070
16AR0285, 36.74358,-119.80254
16AR0312, 36.81182,-119.86260
16AR0351, 36.71413,-119.79979
16AR0369, 36.71410,-119.80889
16AR0409, 36.73279,-119.80662
16AR0411, 36.83711,-119.87900
16AR0410, 36.73308,-119.72962
16AR0418, 36.71417,-119.75021
16AR0454, 36.73609,-119.78709
16AR0541, 36.79647,-119.82641
16AR0552, 36.75589,-119.77251
16AR0566, 36.71415,-119.73653
16AR0587, 36.75772,-119.74768
16AR0626, 36.75022,-119.82797
16AR0648, 36.77859,-119.79732
16AR0653, 36.74413,-119.80039
16AR0655, 36.81719,-119.86804
16AR0654, 36.80838,-119.81516
16AR0656, 36.71414,-119.75468
16AR0682, 36.74136,-119.73643
16AR0693, 36.72868,-119.72746
16AR0705, 36.73778,-119.78715
16AR0722, 36.80819,-119.86262
16AR0727, 36.72321,-119.74556
16AR0744, 36.75746,-119.82666
16AR0750, 36.73588,-119.77562
16AR0751, 36.80834,-119.81742
16AR0953, 36.77189,-119.83788
16AR0976, 36.73831,-119.71833
16AR1164, 36.77912,-119.79084
16AR1164, 36.77912,-119.79084
16AR1291, 36.72818,-119.77839
16AR1326, 36.71344,-119.79714
16AR1342, 36.72917,-119.77947
16AR1344, 36.72869,-119.77531
16AR1344, 36.72869,-119.77531
16AR1509, 36.75929,-119.82202
16AR1643, 36.77228,-119.79055
16AR1719, 36.73494,-119.74550
16AR1718, 36.75011,-119.84424
16AR1752, 36.80691,-119.84035
16AR1755, 36.80281,-119.85645
16AR1773, 36.76501,-119.78154
16AR1795, 36.78336,-119.79109
16AR1828, 36.74774,-119.77522
16AR1876, 36.75395,-119.81422
16AR1936, 36.74052,-119.78835
16AR1936, 36.74052,-119.78835
16AR1927, 36.78480,-119.81755
16AR1923, 36.75129,-119.82662
16AR1939, 36.75743,-119.83059
16AR1967, 36.80853,-119.79045
16AR1982, 36.78645,-119.84435
16AR2002, 36.78356,-119.83991
16AR2009, 36.73959,-119.79462
16AR2008, 36.79371,-119.84429
16AR2015, 36.78503,-119.79054
16AR2015, 36.78503,-119.79054
16AR2014, 36.77945,-119.80410
16AR2034, 36.73230,-119.73193
16AR2046, 36.73806,-119.78928
16AR2063, 36.72971,-119.80063
16AR2078, 36.85571,-119.77517
16AR2096, 36.78674,-119.79955
16AR2099, 36.74592,-119.77090
16AR2119, 36.73867,-119.73634
16AR2104, 36.76683,-119.79055
16AR2136, 36.73591,-119.74267
16AR2160, 36.79388,-119.81306
16AR2166, 36.72136,-119.81338
16AR2189, 36.72134,-119.81780
16AR2225, 36.85589,-119.78732
16AR2252, 36.80853,-119.78501
16AR2271, 36.79381,-119.82640
16AR2322, 36.76470,-119.82672
16AR2374, 36.80858,-119.77004
16AR2471, 36.79137,-119.78599
16AR2837, 36.73228,-119.80241
16AR2846, 36.72862,-119.75460
16AR2880, 36.73845,-119.70011
16AR2982, 36.70598,-119.75468
16AR2983, 36.76500,-119.77252
16AR3042, 36.73589,-119.75456
16AR3075, 36.73865,-119.78346
16AR3092, 36.82293,-119.85283
16AR3108, 36.72974,-119.80869
16AR3114, 36.73588,-119.77259
16AR3148, 36.75129,-119.82662
16AR3168, 36.75347,-119.82875
16AR3227, 36.76470,-119.82672
16AR3259, 36.79410,-119.78594
16AR3274, 36.75037,-119.80632
16AR3298, 36.74323,-119.74093
16AR3313, 36.72320,-119.75125
16AR3327, 36.73591,-119.74267
16AR3340, 36.83694,-119.90157
16AR3360, 36.74331,-119.79051
16AR3351, 36.82652,-119.79039
16AR3388, 36.77589,-119.79280
16AR3392, 36.81575,-119.79042
16AR3414, 36.72859,-119.81760
16AR3472, 36.77922,-119.83947
16AR3472, 36.77922,-119.83947
16AR3479, 36.73861,-119.79353
16AR3505, 36.75043,-119.70015
16AR3514, 36.74367,-119.79466
16AR3519, 36.77676,-119.79957
16AR3529, 36.81552,-119.82638
16AR3552, 36.75046,-119.76799
16AR3576, 36.72136,-119.81274
16AR3575, 36.78672,-119.79054
16AR3577, 36.70679,-119.79984
16AR3590, 36.80812,-119.88502
16AR3598, 36.81199,-119.88733
16AR3613, 36.78854,-119.76363
16AR3632, 36.77963,-119.75437
16AR3645, 36.75766,-119.80462
16AR3832, 36.72862,-119.75460
16AR4067, 36.72855,-119.69997
16AR4157, 36.77190,-119.85333
16AR4158, 36.79359,-119.88039
16AR4164, 36.76558,-119.79844
16AR4208, 36.77193,-119.84437
16AR4262, 36.75772,-119.73638
16AR4379, 36.75681,-119.74090
16AR4422, 36.74575,-119.75222
16AR4421, 36.82292,-119.79035
16AR4451, 36.71917,-119.78125
16AR4432, 36.83726,-119.79025
16AR4485, 36.84091,-119.79037
16AR4487, 36.83726,-119.79025
16AR4498, 36.85187,-119.79095
16AR4531, 36.84091,-119.79037
16AR4534, 36.69959,-119.79073
16AR4490, 36.83726,-119.79025
16AR4567, 36.76129,-119.77251
16AR4578, 36.80825,-119.83540
16AR4577, 36.80096,-119.84842
16AR4581, 36.73174,-119.79818
16AR4557, 36.83015,-119.79030
16AR4637, 36.73592,-119.73192
16AR4635, 36.73589,-119.75456
16AR4654, 36.73028,-119.80022
16AR4683, 36.77855,-119.78830
16AR4712, 36.73590,-119.74549
16AR4733, 36.73592,-119.72740
16AR4744, 36.73579,-119.70010
16AR4772, 36.78940,-119.75539
16AR4783, 36.76502,-119.79055
16AR4859, 36.73419,-119.80219
16AR5102, 36.76510,-119.75452
16AR5150, 36.82913,-119.81267
16AR5266, 36.73577,-119.77757
16AR5450, 36.74316,-119.71827
16AR5468, 36.78644,-119.80865
16AR5793, 36.80095,-119.84438
16AR5811, 36.78467,-119.83546
16AR5817, 36.75747,-119.71827
16AR5822, 36.73588,-119.71645
16AR5841, 36.81219,-119.79043
16AR5869, 36.73251,-119.76037
16AR5892, 36.72968,-119.76586
16AR5932, 36.75746,-119.82912
16AR6076, 36.79410,-119.79052
16AR6086, 36.80827,-119.85352
16AR6095, 36.80828,-119.82638
16AR6103, 36.80822,-119.84441
16AR6105, 36.72773,-119.80379
16AR6144, 36.79572,-119.80855
16AR6117, 36.75039,-119.78939
16AR6159, 36.73122,-119.79892
16AR6170, 36.76495,-119.80103
16AR6176, 36.76502,-119.77924
16AR6184, 36.77216,-119.80861
16AR6186, 36.74169,-119.78419
16AR6197, 36.77922,-119.83947
16AR6225, 36.72730,-119.79694
16AR6232, 36.78635,-119.87132
16AR6235, 36.79400,-119.79954
16AR6243, 36.76819,-119.87063
16AR6244, 36.75480,-119.82877
16AR6229, 36.79362,-119.87135
16AR6248, 36.77967,-119.79053
16AR6248, 36.77967,-119.79053
16AR6483, 36.85744,-119.78511
16AR6657, 36.82169,-119.88393
16AR6691, 36.82169,-119.88393
16AR6728, 36.75138,-119.75896
16AR6810, 36.82169,-119.88393
16AR7076, 36.78286,-119.83663
16AR7091, 36.78352,-119.84031
16AR7154, 36.73590,-119.71837
16AR7172, 36.75290,-119.77025
16AR7176, 36.75137,-119.76348
16AR7161, 36.79405,-119.79503
16AR7150, 36.73949,-119.77251
16AR7193, 36.73225,-119.75458
16AR7211, 36.75046,-119.76348
16AR7229, 36.75770,-119.77251
16AR7305, 36.73588,-119.77438
16AR7328, 36.75048,-119.75444
16AR7328, 36.75048,-119.75444
16AR7335, 36.82658,-119.78129
16AR7368, 36.77772,-119.79055
16AR7412, 36.75047,-119.76911
16AR7427, 36.70693,-119.76032
16AR7450, 36.75773,-119.75447
16AR7504, 36.75681,-119.74090
16AR7506, 36.70689,-119.78361
16AR7527, 36.78654,-119.83096
16AR7519, 36.75573,-119.81762
16AR7528, 36.78681,-119.74078
16AR7572, 36.75042,-119.79054
16AR7604, 36.78352,-119.84031
16AR7612, 36.80855,-119.78260
16AR7636, 36.82311,-119.76324
16AR7655, 36.71416,-119.74354
16AR7657, 36.79412,-119.75878
16AR7670, 36.75746,-119.82666
16AR7677, 36.73768,-119.81296
16AR7676, 36.77291,-119.82663
16AR7681, 36.75038,-119.80830
16AR7693, 36.74318,-119.77243
16AR7708, 36.81028,-119.88911
16AR7733, 36.80853,-119.79045
16AR7737, 36.80853,-119.79045
16AR7825, 36.80837,-119.81292
16AR7861, 36.75043,-119.72731
16AR7863, 36.83893,-119.87907
16AR7901, 36.82337,-119.88894
16AR8291, 36.71598,-119.79418
16AR8739, 36.75138,-119.75444
16AR8745, 36.75044,-119.77700
16AR8775, 36.76864,-119.77254
16AR8802, 36.75709,-119.75111
16AR8822, 36.74773,-119.77702
16AR8843, 36.75039,-119.80121
16AR8852, 36.71414,-119.75468
16AR8863, 36.74318,-119.77243
16AR8875, 36.79386,-119.81749
16AR8882, 36.74318,-119.77243
16AR8887, 36.73590,-119.79235
16AR8903, 36.75759,-119.81311
16AR8908, 36.75044,-119.77997
16AR8922, 36.72663,-119.80533
16AR8931, 36.80490,-119.79044
16AR8967, 36.70691,-119.77068
16AR8970, 36.78688,-119.75432
16AR9036, 36.75775,-119.79055
16AR9045, 36.71552,-119.79683
16AR9066, 36.79381,-119.82640
16AR9122, 36.72755,-119.79904
16AR9124, 36.85187,-119.79095
16AR9138, 36.73590,-119.74549
16AR9142, 36.78606,-119.76196
16AR9222, 36.74411,-119.76928
16AR9225, 36.81219,-119.79043
16AR9323, 36.79364,-119.86302
16AR9472, 36.79381,-119.82640
16AR9528, 36.78016,-119.83995
16AR9615, 36.78657,-119.82648
16AS0067, 36.77158,-119.83922
16AS0106, 36.72882,-119.80226
16AS0167, 36.77949,-119.79958
16AS0185, 36.76129,-119.77251
16AS0321, 36.77228,-119.77255
16AS0339, 36.80132,-119.79048
16AS0237, 36.80827,-119.85352
16AS0350, 36.75047,-119.77087
16AS0387, 36.72866,-119.77087
16AS0408, 36.75132,-119.71596
16AS0535, 36.74935,-119.81124
16AS0550, 36.75042,-119.79054
16AS0589, 36.75048,-119.75444
16AS0584, 36.76132,-119.79895
16AS0582, 36.80853,-119.79045
16AS0588, 36.72538,-119.68212
16AS0772, 36.78837,-119.82200
16AS0836, 36.73593,-119.73635
16AS0860, 36.74319,-119.73642
16AS0936, 36.75772,-119.75899
16AS1336, 36.72863,-119.74556
16AS1445, 36.83015,-119.79030
16AS1535, 36.80855,-119.78260
16AS1535, 36.80855,-119.78260
16AS1633, 36.77329,-119.83551
16AS1634, 36.82147,-119.88842
16AS1650, 36.75033,-119.81224
16AS1689, 36.80855,-119.73631
16AS1701, 36.84199,-119.78314
16AS1706, 36.74685,-119.78148
16AS1711, 36.80132,-119.78140
16AS1748, 36.75039,-119.78939
16AS1752, 36.75044,-119.78151
16AS1802, 36.75044,-119.78151
16AS1841, 36.81225,-119.75413
16AS1832, 36.78672,-119.79054
16AS1898, 36.87409,-119.72986
16AS1929, 36.75766,-119.80284
16AS1931, 36.80855,-119.73631
16AS1957, 36.86860,-119.76795
16AS1970, 36.79413,-119.75427
16AS1991, 36.73643,-119.68951
16AS2044, 36.76855,-119.80408
16AS2049, 36.75038,-119.80692
16AS2055, 36.73254,-119.80452
16AS2067, 36.80859,-119.74524
16AS2073, 36.75771,-119.78152
16AS2081, 36.73408,-119.73871
16AS2090, 36.80857,-119.78139
16AS2105, 36.75025,-119.82430
16AS2138, 36.82468,-119.90138
16AS2225, 36.76107,-119.83553
16AS2252, 36.75025,-119.82377
16AS2323, 36.78310,-119.86230
16AS2366, 36.76550,-119.75488
16AS2579, 36.78688,-119.75432
16AS2688, 36.75925,-119.83773
16AS2720, 36.79647,-119.82641
16AS2807, 36.73949,-119.74547
16AS2808, 36.75951,-119.79891
16AS2822, 36.78263,-119.79055
16AS2882, 36.75768,-119.79884
16AS2881, 36.79348,-119.89840
16AS2984, 36.78457,-119.79054
16AS3005, 36.80132,-119.78140
16AS3026, 36.81738,-119.77200
16AS3029, 36.74959,-119.80032
16AS3041, 36.78016,-119.83435
16AS3050, 36.81575,-119.79042
16AS3072, 36.83726,-119.79025
16AS3079, 36.74366,-119.79878
16AS3079, 36.74366,-119.79878
16AS3138, 36.76496,-119.80406
16AS3151, 36.74330,-119.78940
16AS3179, 36.79410,-119.79052
16AS3201, 36.77936,-119.81759
16AS3208, 36.80828,-119.84930
16AS3260, 36.75045,-119.76576
16AS3270, 36.82741,-119.80788
16AS3256, 36.80839,-119.80846
16AS3312, 36.75744,-119.70037
16AS3392, 36.75768,-119.79956
16AS3395, 36.78022,-119.82426
16AS3405, 36.72809,-119.80328
16AS3409, 36.73590,-119.71837
16AS3409, 36.73590,-119.71837
16AS3437, 36.74319,-119.73642
16AS3439, 36.77405,-119.79731
16AS3497, 36.77228,-119.79055
16AS3541, 36.72076,-119.79167
16AS3643, 36.78558,-119.85309
16AS3660, 36.83703,-119.80834
16AS3691, 36.73579,-119.70010
16AS3817, 36.75044,-119.78151
16AS3834, 36.76500,-119.77252
16AS3838, 36.78657,-119.82648
16AS4088, 36.75754,-119.81764
16AS4178, 36.78650,-119.83543
16AS4188, 36.78287,-119.83546
16AS4226, 36.80281,-119.85645
16AS4272, 36.72788,-119.79119
16AS4290, 36.82296,-119.61212
16AS4293, 36.72338,-119.79994
16AS4333, 36.83015,-119.79030
16AS4331, 36.73378,-119.80771
16AS4347, 36.75745,-119.83153
16AS4342, 36.73879,-119.78826
16AS4342, 36.73879,-119.78826
16AS4395, 36.83095,-119.78863
16AS4403, 36.75044,-119.77997
16AS4403, 36.75044,-119.77997
16AS4403, 36.75044,-119.77997
16AS4420, 36.75043,-119.72731
16AS4445, 36.73374,-119.80037
16AS4454, 36.80853,-119.79045
16AS4460, 36.75046,-119.74091
16AS4457, 36.73230,-119.73193
16AS4457, 36.73230,-119.73193
16AS4483, 36.83692,-119.91043
16AS4492, 36.82292,-119.79035
16AS4503, 36.71417,-119.78061
16AS4509, 36.79386,-119.81749
16AS4517, 36.82334,-119.78992
16AS4528, 36.75304,-119.79052
16AS4563, 36.80838,-119.81516
16AS4570, 36.75041,-119.79279
16AS4572, 36.75044,-119.77700
16AS4592, 36.79410,-119.79052
16AS4567, 36.77931,-119.82656
16AS4610, 36.72773,-119.80379
16AS4609, 36.75754,-119.81764
16AS4613, 36.75743,-119.83059
16AS4626, 36.78648,-119.83989
16AS4632, 36.77654,-119.82659
16AS4712, 36.73965,-119.80689
16AS4953, 36.70692,-119.75470
16AS5062, 36.81182,-119.86260
16AS5086, 36.80827,-119.85352
16AS5154, 36.82169,-119.88393
16AS5558, 36.70896,-119.75725
16AS5547, 36.71053,-119.75470
16AS5841, 36.73498,-119.73636
16AS5850, 36.80828,-119.82638
16AS5864, 36.75024,-119.82542
16AS5881, 36.75024,-119.82542
16AS5902, 36.74592,-119.77253
16AS5904, 36.75046,-119.76799
16AS5896, 36.77598,-119.75444
16AS5917, 36.81182,-119.86260
16AS5919, 36.77746,-119.83549
16AS5922, 36.75236,-119.77247
16AS5933, 36.78778,-119.81299
16AS5938, 36.79358,-119.82097
16AS5946, 36.77949,-119.79958
16AS5948, 36.78644,-119.80865
16AS5950, 36.84445,-119.79055
16AS5960, 36.80859,-119.76325
16AS5983, 36.74775,-119.74544
16AS5984, 36.77931,-119.82656
16AS6067, 36.84089,-119.79735
16AS6087, 36.73949,-119.77251
16AS6165, 36.85744,-119.78511
16AS6265, 36.80819,-119.86262
16AS6383, 36.75228,-119.76122
16AS6417, 36.74503,-119.75407
16AS6581, 36.75047,-119.77087
16AS6917, 36.73064,-119.78473
16AS6940, 36.74685,-119.78941
16AS6987, 36.79019,-119.82644
16AS6994, 36.72136,-119.81274
16AS7022, 36.71963,-119.79757
16AS7022, 36.71963,-119.79757
16AS7041, 36.73788,-119.73660
16AS7053, 36.82232,-119.87046
16AS7075, 36.75775,-119.79055
16AS7129, 36.77195,-119.83409
16AS7154, 36.78284,-119.83992
16AS7163, 36.77329,-119.83551
16AS7170, 36.78286,-119.83663
16AS7183, 36.79019,-119.82644
16AS7219, 36.80853,-119.79045
16AS7265, 36.74318,-119.73415
16AS7275, 36.75726,-119.78926
16AS7279, 36.72862,-119.71393
16AS7286, 36.72856,-119.82212
16AS7292, 36.81224,-119.76306
16AS7298, 36.83302,-119.90761
16AS7301, 36.72743,-119.81762
16AS7313, 36.72726,-119.81920
16AS7320, 36.79552,-119.82638
16AS7347, 36.79376,-119.83537
16AS7351, 36.75047,-119.76258
16AS7355, 36.77968,-119.78361
16AS7343, 36.72975,-119.79598
16AS7374, 36.75147,-119.78151
16AS7375, 36.77594,-119.77257
16AS7371, 36.77745,-119.83103
16AS7427, 36.81225,-119.75413
16AS7494, 36.80827,-119.85352
16AS7510, 36.75745,-119.83153
16AS7529, 36.73247,-119.79715
16AS7574, 36.76502,-119.79055
16AS7609, 36.83730,-119.77223
16AS7676, 36.82077,-119.89575
16AS7684, 36.83401,-119.91570
16AS7678, 36.83401,-119.91570
16AS7761, 36.80423,-119.84438
16AS8102, 36.74411,-119.74546
16AS8326, 36.75759,-119.81311
16AS8493, 36.74331,-119.79051
16AS8524, 36.79359,-119.88039
16AS8564, 36.76489,-119.80860
16AS8570, 36.74493,-119.78155
16AS8588, 36.77931,-119.82656
16AS8623, 36.73028,-119.80022
16AS8631, 36.72227,-119.81146
16AS8697, 36.72141,-119.80138
16AS8710, 36.71054,-119.78174
16AS8719, 36.71963,-119.79980
16AS8747, 36.72434,-119.79367
16AS8760, 36.71052,-119.79078
16AS8750, 36.71416,-119.78174
16AS8790, 36.78648,-119.83874
16AS8864, 36.73589,-119.75120
16AS8864, 36.73589,-119.75120
16AS8883, 36.73028,-119.80022
16AS8898, 36.73315,-119.72742
16AS8900, 36.80770,-119.75419
16AS8899, 36.78629,-119.83630
16AS8916, 36.78838,-119.82646
16AS8916, 36.78838,-119.82646
16AS8927, 36.82275,-119.82637
16AS8934, 36.82286,-119.80834
16AS8980, 36.73955,-119.75447
16AS9000, 36.80691,-119.84035
16AS9018, 36.80819,-119.85807
16AS9024, 36.77216,-119.80861
16AS9031, 36.75044,-119.79481
16AS9031, 36.75044,-119.79481
16AS9044, 36.75138,-119.75444
16AS9051, 36.75825,-119.82168
16AS9061, 36.72868,-119.73195
16AS9068, 36.80859,-119.74524
16AS9128, 36.75743,-119.83059
16AS9152, 36.77967,-119.79053
16AS9153, 36.77179,-119.88029
16AS9198, 36.74330,-119.78194
16AS9182, 36.75024,-119.82542
16AS9194, 36.78688,-119.75432
16AS9233, 36.83401,-119.91570
16AS9482, 36.80819,-119.86262
16AS9466, 36.77195,-119.83409
16AS9768, 36.70808,-119.75371
16AS9794, 36.70691,-119.75856
16AT0005, 36.80132,-119.78140
16AT0008, 36.79400,-119.79954
16AT0106, 36.77591,-119.79055
16AT0159, 36.78503,-119.79054
16AT0176, 36.80133,-119.77231
16AT0278, 36.81934,-119.79043
16AT0296, 36.84445,-119.79055
16AT0294, 36.80859,-119.76325
16AT0321, 36.77942,-119.80862
16AT0329, 36.71417,-119.78061
16AT0335, 36.77410,-119.78830
16AT0344, 36.81568,-119.79941
16AT0366, 36.83704,-119.88947
16AT0364, 36.78863,-119.79053
16AT0364, 36.78863,-119.79053
16AT0387, 36.72134,-119.81558
16AT0398, 36.78645,-119.84435
16AT0414, 36.78223,-119.79280
16AT0421, 36.77942,-119.80862
16AT0415, 36.77874,-119.80837
16AT0429, 36.75024,-119.82542
16AT0428, 36.74321,-119.74547
16AT0438, 36.80839,-119.80846
16AT0451, 36.77924,-119.83549
16AT0486, 36.78650,-119.83543
16AT0518, 36.81934,-119.79043
16AT0540, 36.76196,-119.82687
16AT0548, 36.83752,-119.74518
16AT0598, 36.74501,-119.73868
16AT0609, 36.75044,-119.78151
16AT1282, 36.79753,-119.80854
16AT1309, 36.76143,-119.75448
16AT1468, 36.75454,-119.78925
16AT1488, 36.71414,-119.75723
16AT1492, 36.75454,-119.78146
16AT1492, 36.75454,-119.78146
16AT1507, 36.77179,-119.88029
16AT1530, 36.72437,-119.80102
16AT1534, 36.77228,-119.79055
16AT1538, 36.76773,-119.77253
16AT1551, 36.72292,-119.80307
16AT1600, 36.76496,-119.80406
16AT1586, 36.75039,-119.78939
16AT1606, 36.80857,-119.77686
16AT1618, 36.75770,-119.76350
16AT1679, 36.74682,-119.77252
16AT1679, 36.74682,-119.77252
16AT1682, 36.77967,-119.79053
16AT1744, 36.74069,-119.76596
16AT1796, 36.79362,-119.86695
16AT1798, 36.72364,-119.80204
16AT1845, 36.76128,-119.75897
16AT1861, 36.75763,-119.80859
16AT1867, 36.75766,-119.80284
16AT1881, 36.73137,-119.74100
16AT1884, 36.83564,-119.82635
16AT1897, 36.76470,-119.82672
16AT1928, 36.73491,-119.81290
16AT1929, 36.75042,-119.79054
16AT1950, 36.82305,-119.77226
16AT1954, 36.73228,-119.80241
16AT1957, 36.74331,-119.79051
16AT1986, 36.76480,-119.81766
16AT1990, 36.72139,-119.79982
16AT2013, 36.76955,-119.79055
16AT2002, 36.74323,-119.74093
16AT2048, 36.75767,-119.80104
16AT2076, 36.78852,-119.82820
16AT2082, 36.78650,-119.83543
16AT2082, 36.78650,-119.83543
16AT2060, 36.75748,-119.72899
16AT2088, 36.74593,-119.75448
16AT2093, 36.80857,-119.77686
16AT2097, 36.83564,-119.87944
16AT2315, 36.83738,-119.75418
16AT2458, 36.85212,-119.73876
16AT2648, 36.77772,-119.79055
16AT2767, 36.73590,-119.71837
16AT2817, 36.73592,-119.74040
16AT2874, 36.85744,-119.78511
16AT2944, 36.84267,-119.79045
16AT2910, 36.80853,-119.79045
16AT2984, 36.85744,-119.78511
16AT3006, 36.75767,-119.80104
16AT3037, 36.82292,-119.79035
16AT3049, 36.73965,-119.80689
16AT3055, 36.83726,-119.79025
16AT3054, 36.82292,-119.79035
16AT3070, 36.83015,-119.79030
16AT3077, 36.82736,-119.78961
16AT3081, 36.83015,-119.79030
16AT3102, 36.78672,-119.79054
16AT3119, 36.80853,-119.79045
16AT3116, 36.79410,-119.79052
16AT3137, 36.81575,-119.79042
16AT3152, 36.83401,-119.91570
16AT3238, 36.77228,-119.77255
16AT3245, 36.76169,-119.75925
16AT3255, 36.71783,-119.79981
16AT3271, 36.75229,-119.75445
16AT3272, 36.80132,-119.79048
16AT3296, 36.82980,-119.79057
16AT3319, 36.79331,-119.85725
16AT3321, 36.71597,-119.79757
16AT3339, 36.71052,-119.79078
16AT3347, 36.81575,-119.79042
16AT3370, 36.84612,-119.79068
16AT3458, 36.89622,-119.76532
16AT3671, 36.79370,-119.84716
16AT3959, 36.75795,-119.75943
16AT4037, 36.79046,-119.79053
16AT4081, 36.77591,-119.79055
16AT4163, 36.75773,-119.75447
16AT4220, 36.74131,-119.79469
16AT4243, 36.75047,-119.77087
16AT4282, 36.73588,-119.77259
16AT4290, 36.75047,-119.77087
16AT4293, 36.80095,-119.84438
16AT4329, 36.74321,-119.74547
16AT4388, 36.75044,-119.78151
16AT4387, 36.69959,-119.79073
16AT4399, 36.83015,-119.79030
16AT4401, 36.81219,-119.79043
16AT4416, 36.84091,-119.79037
16AT4439, 36.82292,-119.79035
16AT4443, 36.83015,-119.79030
16AT4465, 36.80857,-119.78139
16AT4480, 36.78672,-119.79054
16AT4480, 36.78672,-119.79054
16AT4483, 36.79883,-119.75425
16AT4504, 36.73214,-119.78274
16AT4529, 36.75044,-119.78151
16AT4556, 36.74312,-119.77613
16AT4575, 36.80853,-119.79045
16AT4577, 36.74773,-119.77252
16AT4584, 36.83726,-119.79025
16AT4587, 36.75042,-119.79054
16AT4585, 36.81575,-119.79042
16AT4599, 36.75383,-119.83221
16AT4602, 36.75769,-119.77026
16AT4612, 36.75770,-119.76350
16AT4613, 36.77746,-119.83549
16AT4619, 36.74685,-119.78941
16AT4580, 36.76501,-119.78154
16AT4598, 36.75046,-119.76686
16AT4652, 36.75747,-119.71827
16AT4652, 36.75747,-119.71827
16AT4667, 36.75290,-119.76912
16AT4694, 36.77931,-119.82656
16AT4745, 36.74503,-119.79053
16AT4746, 36.73180,-119.80862
16AT5023, 36.80816,-119.87749
16AT5041, 36.74321,-119.75449
16AT5109, 36.80816,-119.87749
16AT5212, 36.72681,-119.75687
16AT5212, 36.72681,-119.75687
16AT5552, 36.80860,-119.75195
16AT5602, 36.78096,-119.83735
16AT5609, 36.78213,-119.83992
16AT5633, 36.75040,-119.79767
16AT5642, 36.74683,-119.76762
16AT5935, 36.73028,-119.80022
16AT5936, 36.83747,-119.68409
16AT5945, 36.80822,-119.84441
16AT6032, 36.75097,-119.81492
16AT6037, 36.83745,-119.78351
16AT6040, 36.76469,-119.82958
16AT6040, 36.76469,-119.82958
16AT6098, 36.72955,-119.80124
